swc_path,soma_region_id,soma_region_name
221481/037.swc,943,Primary motor area Layer 2/3
221481/038.swc,943,Primary motor area Layer 2/3
221481/039.swc,113,Primary somatosensory area lower limb layer 2/3
221481/040.swc,113,Primary somatosensory area lower limb layer 2/3
221481/047.swc,113,Primary somatosensory area lower limb layer 2/3
221481/048.swc,113,Primary somatosensory area lower limb layer 2/3
221481/050.swc,113,Primary somatosensory area lower limb layer 2/3
221481/056.swc,1094,Primary somatosensory area lower limb layer 4
221481/057.swc,1094,Primary somatosensory area lower limb layer 4
221481/060.swc,113,Primary somatosensory area lower limb layer 2/3
221481/061.swc,1094,Primary somatosensory area lower limb layer 4
221481/062.swc,1128,Primary somatosensory area lower limb layer 5
221481/063.swc,1094,Primary somatosensory area lower limb layer 4
221481/064.swc,648,Primary motor area Layer 5
221481/068.swc,648,Primary motor area Layer 5
221481/069.swc,943,Primary motor area Layer 2/3
221481/074.swc,943,Primary motor area Layer 2/3
221481/075.swc,943,Primary motor area Layer 2/3
221481/079.swc,943,Primary motor area Layer 2/3
221481/080.swc,943,Primary motor area Layer 2/3
221481/082.swc,943,Primary motor area Layer 2/3
221481/084.swc,113,Primary somatosensory area lower limb layer 2/3
221481/088.swc,950,Primary somatosensory area mouth layer 4
221481/089.swc,950,Primary somatosensory area mouth layer 4
221481/090.swc,950,Primary somatosensory area mouth layer 4
221481/091.swc,950,Primary somatosensory area mouth layer 4
221481/092.swc,950,Primary somatosensory area mouth layer 4
221481/093.swc,974,Primary somatosensory area mouth layer 5
221481/094.swc,974,Primary somatosensory area mouth layer 5
221481/095.swc,974,Primary somatosensory area mouth layer 5
221481/110.swc,1101,Agranular insular area dorsal part layer 5
221481/111.swc,344,Agranular insular area posterior part layer 5
221481/112.swc,344,Agranular insular area posterior part layer 5
221481/113.swc,800,Agranular insular area ventral part layer 5
221481/114.swc,800,Agranular insular area ventral part layer 5
221481/115.swc,344,Agranular insular area posterior part layer 5
221481/117.swc,821,Primary visual area layer 2/3
221481/118.swc,821,Primary visual area layer 2/3
221481/137.swc,778,Primary visual area layer 5
221481/142.swc,201,Primary somatosensory area barrel field layer 2/3
221481/143.swc,1047,Primary somatosensory area barrel field layer 4
221481/144.swc,201,Primary somatosensory area barrel field layer 2/3
221481/149.swc,1047,Primary somatosensory area barrel field layer 4
221481/153.swc,1047,Primary somatosensory area barrel field layer 4
221481/157.swc,1047,Primary somatosensory area barrel field layer 4
221481/158.swc,1047,Primary somatosensory area barrel field layer 4
221481/159.swc,201,Primary somatosensory area barrel field layer 2/3
221481/160.swc,312782612,Rostrolateral area layer 4
221481/161.swc,201,Primary somatosensory area barrel field layer 2/3
221481/165.swc,201,Primary somatosensory area barrel field layer 2/3
221481/167.swc,201,Primary somatosensory area barrel field layer 2/3
221481/170.swc,1047,Primary somatosensory area barrel field layer 4
221481/171.swc,201,Primary somatosensory area barrel field layer 2/3
221481/172.swc,201,Primary somatosensory area barrel field layer 2/3
221481/177.swc,312782616,Rostrolateral area layer 5
221481/178.swc,312782616,Rostrolateral area layer 5
221481/182.swc,312782612,Rostrolateral area layer 4
221481/183.swc,312782612,Rostrolateral area layer 4
221481/190.swc,312782612,Rostrolateral area layer 4
221481/192.swc,312782612,Rostrolateral area layer 4
221481/197.swc,721,Primary visual area layer 4
221481/198.swc,721,Primary visual area layer 4
221481/199.swc,312782608,Rostrolateral area layer 2/3
221481/200.swc,312782612,Rostrolateral area layer 4
221481/201.swc,905,Anterolateral visual area layer 2/3
221481/203.swc,1114,Anterolateral visual area layer 4
221481/205.swc,1114,Anterolateral visual area layer 4
221481/206.swc,1114,Anterolateral visual area layer 4
221481/208.swc,573,Lateral visual area layer 4
221481/220.swc,973,Lateral visual area layer 2/3
221481/221.swc,573,Lateral visual area layer 4
221481/222.swc,613,Lateral visual area layer 5
221481/223.swc,573,Lateral visual area layer 4
221481/225.swc,573,Lateral visual area layer 4
221481/226.swc,973,Lateral visual area layer 2/3
221481/230.swc,973,Lateral visual area layer 2/3
221481/237.swc,721,Primary visual area layer 4
221481/241.swc,821,Primary visual area layer 2/3
221481/244.swc,721,Primary visual area layer 4
221481/245.swc,721,Primary visual area layer 4
221481/251.swc,821,Primary visual area layer 2/3
221481/254.swc,721,Primary visual area layer 4
221481/256.swc,821,Primary visual area layer 2/3
221481/257.swc,821,Primary visual area layer 2/3
221481/258.swc,821,Primary visual area layer 2/3
221481/259.swc,869,Posterolateral visual area layer 4
221481/262.swc,269,Posterolateral visual area layer 2/3
221481/263.swc,312782644,Postrhinal area layer 5
221481/265.swc,973,Lateral visual area layer 2/3
221481/267.swc,973,Lateral visual area layer 2/3
221481/269.swc,1047,Primary somatosensory area barrel field layer 4
221481/272.swc,201,Primary somatosensory area barrel field layer 2/3
221481/280.swc,806,Supplemental somatosensory area layer 2/3
221481/284.swc,806,Supplemental somatosensory area layer 2/3
221481/292.swc,905,Anterolateral visual area layer 2/3
221481/293.swc,1114,Anterolateral visual area layer 4
221481/296.swc,905,Anterolateral visual area layer 2/3
221481/297.swc,1114,Anterolateral visual area layer 4
221481/298.swc,905,Anterolateral visual area layer 2/3
221481/299.swc,905,Anterolateral visual area layer 2/3
221481/300.swc,905,Anterolateral visual area layer 2/3
221481/301.swc,201,Primary somatosensory area barrel field layer 2/3
221481/302.swc,678,Dorsal auditory area layer 4
221481/303.swc,678,Dorsal auditory area layer 4
221481/305.swc,252,Dorsal auditory area layer 5
221481/308.swc,251,Primary auditory area layer 2/3
221481/311.swc,251,Primary auditory area layer 2/3
221481/315.swc,847,Primary auditory area layer 5
221481/316.swc,847,Primary auditory area layer 5
221481/318.swc,847,Primary auditory area layer 5
221481/320.swc,251,Primary auditory area layer 2/3
221481/334.swc,990,Ventral auditory area layer 4
221481/336.swc,990,Ventral auditory area layer 4
221481/337.swc,234,Temporal association areas layer 4
221481/338.swc,1127,Temporal association areas layer 2/3
221481/343.swc,234,Temporal association areas layer 4
221481/344.swc,234,Temporal association areas layer 4
221481/346.swc,289,Temporal association areas layer 5
221481/348.swc,289,Temporal association areas layer 5
221481/349.swc,1010,Visceral area layer 4
221481/350.swc,1090,Supplemental somatosensory area layer 5
221481/351.swc,990,Ventral auditory area layer 4
221481/353.swc,1035,Supplemental somatosensory area layer 4
221481/354.swc,1090,Supplemental somatosensory area layer 5
221481/356.swc,806,Supplemental somatosensory area layer 2/3
221481/360.swc,806,Supplemental somatosensory area layer 2/3
221481/361.swc,1035,Supplemental somatosensory area layer 4
221481/362.swc,806,Supplemental somatosensory area layer 2/3
221481/363.swc,1035,Supplemental somatosensory area layer 4
221481/364.swc,806,Supplemental somatosensory area layer 2/3
221481/365.swc,806,Supplemental somatosensory area layer 2/3
221481/366.swc,806,Supplemental somatosensory area layer 2/3
221481/367.swc,1035,Supplemental somatosensory area layer 4
221481/368.swc,806,Supplemental somatosensory area layer 2/3
221481/369.swc,806,Supplemental somatosensory area layer 2/3
221481/370.swc,1035,Supplemental somatosensory area layer 4
221481/371.swc,1035,Supplemental somatosensory area layer 4
221481/374.swc,1090,Supplemental somatosensory area layer 5
221481/376.swc,943,Primary motor area Layer 2/3
221481/381.swc,1128,Primary somatosensory area lower limb layer 5
221481/385.swc,113,Primary somatosensory area lower limb layer 2/3
221481/394.swc,1128,Primary somatosensory area lower limb layer 5
221481/395.swc,1086,Primary somatosensory area trunk layer 4
221481/396.swc,1086,Primary somatosensory area trunk layer 4
221481/397.swc,1086,Primary somatosensory area trunk layer 4
221481/398.swc,1086,Primary somatosensory area trunk layer 4
221481/399.swc,1086,Primary somatosensory area trunk layer 4
221481/400.swc,113,Primary somatosensory area lower limb layer 2/3
221481/402.swc,113,Primary somatosensory area lower limb layer 2/3
221481/403.swc,113,Primary somatosensory area lower limb layer 2/3
221481/404.swc,1086,Primary somatosensory area trunk layer 4
221481/406.swc,1086,Primary somatosensory area trunk layer 4
221481/408.swc,670,Primary somatosensory area trunk layer 2/3
221481/414.swc,1111,Primary somatosensory area trunk layer 5
221481/416.swc,1086,Primary somatosensory area trunk layer 4
221481/418.swc,312782554,Anterior area layer 2/3
221481/422.swc,312782558,Anterior area layer 4
221481/424.swc,965,Retrosplenial area lateral agranular part layer 2/3
221481/426.swc,965,Retrosplenial area lateral agranular part layer 2/3
221481/427.swc,965,Retrosplenial area lateral agranular part layer 2/3
221481/429.swc,774,Retrosplenial area lateral agranular part layer 5
221481/430.swc,974,Primary somatosensory area mouth layer 5
221481/432.swc,974,Primary somatosensory area mouth layer 5
221481/437.swc,950,Primary somatosensory area mouth layer 4
221481/439.swc,657,Primary somatosensory area mouth layer 2/3
221481/441.swc,1035,Supplemental somatosensory area layer 4
221481/442.swc,1090,Supplemental somatosensory area layer 5
221481/444.swc,806,Supplemental somatosensory area layer 2/3
221481/445.swc,806,Supplemental somatosensory area layer 2/3
221481/446.swc,1035,Supplemental somatosensory area layer 4
221481/449.swc,1035,Supplemental somatosensory area layer 4
221481/450.swc,1035,Supplemental somatosensory area layer 4
221481/451.swc,1090,Supplemental somatosensory area layer 5
221481/461.swc,838,Primary somatosensory area nose layer 2/3
221481/464.swc,838,Primary somatosensory area nose layer 2/3
221481/465.swc,654,Primary somatosensory area nose layer 4
221481/469.swc,501,posteromedial visual area layer 4
221481/471.swc,501,posteromedial visual area layer 4
221481/472.swc,41,posteromedial visual area layer 2/3
221481/474.swc,965,Retrosplenial area lateral agranular part layer 2/3
221481/475.swc,965,Retrosplenial area lateral agranular part layer 2/3
221481/476.swc,1066,Anteromedial visual area layer 2/3
221481/477.swc,974,Primary somatosensory area mouth layer 5
221481/478.swc,974,Primary somatosensory area mouth layer 5
221481/479.swc,950,Primary somatosensory area mouth layer 4
221481/481.swc,654,Primary somatosensory area nose layer 4
221481/488.swc,657,Primary somatosensory area mouth layer 2/3
221481/489.swc,974,Primary somatosensory area mouth layer 5
221481/490.swc,702,Primary somatosensory area nose layer 5
221481/491.swc,702,Primary somatosensory area nose layer 5
221481/493.swc,654,Primary somatosensory area nose layer 4
221481/494.swc,838,Primary somatosensory area nose layer 2/3
221481/495.swc,1035,Supplemental somatosensory area layer 4
221481/496.swc,806,Supplemental somatosensory area layer 2/3
221481/497.swc,1035,Supplemental somatosensory area layer 4
221481/501.swc,806,Supplemental somatosensory area layer 2/3
221481/502.swc,1035,Supplemental somatosensory area layer 4
221481/504.swc,806,Supplemental somatosensory area layer 2/3
221481/506.swc,838,Primary somatosensory area nose layer 2/3
221481/507.swc,821,Primary visual area layer 2/3
221481/509.swc,821,Primary visual area layer 2/3
221481/513.swc,821,Primary visual area layer 2/3
221481/515.swc,821,Primary visual area layer 2/3
221481/517.swc,821,Primary visual area layer 2/3
221481/522.swc,821,Primary visual area layer 2/3
221481/524.swc,821,Primary visual area layer 2/3
221481/525.swc,821,Primary visual area layer 2/3
221481/530.swc,821,Primary visual area layer 2/3
221481/538.swc,821,Primary visual area layer 2/3
221481/539.swc,312782608,Rostrolateral area layer 2/3
221481/548.swc,778,Primary visual area layer 5
221481/550.swc,573,Lateral visual area layer 4
221481/558.swc,973,Lateral visual area layer 2/3
221481/576.swc,905,Anterolateral visual area layer 2/3
221481/578.swc,233,Anterolateral visual area layer 5
221481/588.swc,251,Primary auditory area layer 2/3
221481/593.swc,573,Lateral visual area layer 4
221481/602.swc,905,Anterolateral visual area layer 2/3
221481/603.swc,573,Lateral visual area layer 4
221481/604.swc,573,Lateral visual area layer 4
221481/606.swc,573,Lateral visual area layer 4
221481/607.swc,973,Lateral visual area layer 2/3
221481/612.swc,759,Posterior auditory area layer 4
221481/614.swc,816,Primary auditory area layer 4
221481/618.swc,847,Primary auditory area layer 5
221481/619.swc,847,Primary auditory area layer 5
221481/621.swc,759,Posterior auditory area layer 4
221481/622.swc,791,Posterior auditory area layer 5
221481/624.swc,767,Secondary motor area layer 5
221481/625.swc,1114,Anterolateral visual area layer 4
221481/626.swc,233,Anterolateral visual area layer 5
221481/628.swc,1035,Supplemental somatosensory area layer 4
221481/631.swc,1090,Supplemental somatosensory area layer 5
221481/632.swc,1090,Supplemental somatosensory area layer 5
221481/634.swc,838,Primary somatosensory area nose layer 2/3
221481/636.swc,806,Supplemental somatosensory area layer 2/3
221481/637.swc,654,Primary somatosensory area nose layer 4
221481/643.swc,759,Posterior auditory area layer 4
221481/644.swc,759,Posterior auditory area layer 4
221481/645.swc,251,Primary auditory area layer 2/3
221481/649.swc,1023,Ventral auditory area layer 5
221481/660.swc,847,Primary auditory area layer 5
221481/663.swc,1023,Ventral auditory area layer 5
221481/669.swc,1023,Ventral auditory area layer 5
221481/672.swc,990,Ventral auditory area layer 4
221481/674.swc,1023,Ventral auditory area layer 5
221481/677.swc,816,Primary auditory area layer 4
221481/679.swc,1023,Ventral auditory area layer 5
221509/083.swc,806,Supplemental somatosensory area layer 2/3
221509/084.swc,806,Supplemental somatosensory area layer 2/3
221509/086.swc,806,Supplemental somatosensory area layer 2/3
221509/087.swc,1035,Supplemental somatosensory area layer 4
221509/104.swc,806,Supplemental somatosensory area layer 2/3
221509/105.swc,806,Supplemental somatosensory area layer 2/3
221509/106.swc,806,Supplemental somatosensory area layer 2/3
221509/112.swc,806,Supplemental somatosensory area layer 2/3
221509/142.swc,1106,Visceral area layer 2/3
221509/144.swc,1010,Visceral area layer 4
221509/145.swc,1010,Visceral area layer 4
221509/166.swc,1058,Visceral area layer 5
221509/167.swc,1010,Visceral area layer 4
221509/176.swc,962,Secondary motor area layer 2/3
221509/177.swc,962,Secondary motor area layer 2/3
221509/178.swc,962,Secondary motor area layer 2/3
221509/179.swc,656,Secondary motor area layer 1
221509/180.swc,656,Secondary motor area layer 1
221509/181.swc,656,Secondary motor area layer 1
221509/184.swc,962,Secondary motor area layer 2/3
221509/185.swc,962,Secondary motor area layer 2/3
221509/189.swc,620,Orbital area medial part layer 5
221509/191.swc,363,Prelimbic area layer 5
221509/192.swc,288,Orbital area ventrolateral part layer 2/3
221509/193.swc,969,Orbital area ventrolateral part layer 1
221509/194.swc,969,Orbital area ventrolateral part layer 1
221509/195.swc,969,Orbital area ventrolateral part layer 1
221509/199.swc,969,Orbital area ventrolateral part layer 1
221509/200.swc,288,Orbital area ventrolateral part layer 2/3
221509/202.swc,969,Orbital area ventrolateral part layer 1
221509/210.swc,288,Orbital area ventrolateral part layer 2/3
221509/213.swc,969,Orbital area ventrolateral part layer 1
221509/214.swc,969,Orbital area ventrolateral part layer 1
221509/222.swc,288,Orbital area ventrolateral part layer 2/3
221509/225.swc,288,Orbital area ventrolateral part layer 2/3
221509/239.swc,288,Orbital area ventrolateral part layer 2/3
221509/240.swc,1125,Orbital area ventrolateral part layer 5
221509/242.swc,1125,Orbital area ventrolateral part layer 5
221509/244.swc,288,Orbital area ventrolateral part layer 2/3
221509/249.swc,201,Primary somatosensory area barrel field layer 2/3
221509/254.swc,806,Supplemental somatosensory area layer 2/3
221509/255.swc,806,Supplemental somatosensory area layer 2/3
221509/258.swc,806,Supplemental somatosensory area layer 2/3
221509/259.swc,806,Supplemental somatosensory area layer 2/3
221509/260.swc,806,Supplemental somatosensory area layer 2/3
221509/312.swc,888,Perirhinal area layer 2/3
221509/346.swc,344,Agranular insular area posterior part layer 5
221510/006.swc,288,Orbital area ventrolateral part layer 2/3
221510/007.swc,288,Orbital area ventrolateral part layer 2/3
221510/010.swc,412,Orbital area lateral part layer 2/3
221510/012.swc,656,Secondary motor area layer 1
221510/013.swc,962,Secondary motor area layer 2/3
221510/014.swc,962,Secondary motor area layer 2/3
221510/015.swc,962,Secondary motor area layer 2/3
221510/016.swc,962,Secondary motor area layer 2/3
221510/017.swc,962,Secondary motor area layer 2/3
221510/018.swc,962,Secondary motor area layer 2/3
221510/019.swc,962,Secondary motor area layer 2/3
221510/020.swc,962,Secondary motor area layer 2/3
221510/021.swc,943,Primary motor area Layer 2/3
221510/022.swc,943,Primary motor area Layer 2/3
221510/023.swc,320,Primary motor area Layer 1
221510/024.swc,320,Primary motor area Layer 1
221510/025.swc,943,Primary motor area Layer 2/3
221510/026.swc,962,Secondary motor area layer 2/3
221510/027.swc,962,Secondary motor area layer 2/3
221510/028.swc,962,Secondary motor area layer 2/3
221510/029.swc,656,Secondary motor area layer 1
221510/030.swc,962,Secondary motor area layer 2/3
221510/031.swc,962,Secondary motor area layer 2/3
221510/032.swc,962,Secondary motor area layer 2/3
221510/033.swc,962,Secondary motor area layer 2/3
221510/034.swc,68,Frontal pole layer 1
221510/035.swc,667,Frontal pole layer 2/3
221510/036.swc,656,Secondary motor area layer 1
221510/037.swc,962,Secondary motor area layer 2/3
221510/038.swc,656,Secondary motor area layer 1
221510/039.swc,962,Secondary motor area layer 2/3
221510/040.swc,656,Secondary motor area layer 1
221511/040.swc,312782558,Anterior area layer 4
221511/041.swc,312782562,Anterior area layer 5
221511/042.swc,312782562,Anterior area layer 5
221511/043.swc,312782554,Anterior area layer 2/3
221512/003.swc,648,Primary motor area Layer 5
221512/004.swc,974,Primary somatosensory area mouth layer 5
221512/005.swc,950,Primary somatosensory area mouth layer 4
221512/007.swc,950,Primary somatosensory area mouth layer 4
221512/008.swc,974,Primary somatosensory area mouth layer 5
221512/014.swc,950,Primary somatosensory area mouth layer 4
221512/015.swc,950,Primary somatosensory area mouth layer 4
221512/016.swc,974,Primary somatosensory area mouth layer 5
221512/017.swc,1102,Primary somatosensory area mouth layer 6a
221512/018.swc,974,Primary somatosensory area mouth layer 5
221512/019.swc,950,Primary somatosensory area mouth layer 4
221512/020.swc,974,Primary somatosensory area mouth layer 5
221512/021.swc,974,Primary somatosensory area mouth layer 5
221512/022.swc,974,Primary somatosensory area mouth layer 5
221512/023.swc,974,Primary somatosensory area mouth layer 5
221512/024.swc,974,Primary somatosensory area mouth layer 5
221512/025.swc,974,Primary somatosensory area mouth layer 5
221512/026.swc,974,Primary somatosensory area mouth layer 5
221512/027.swc,974,Primary somatosensory area mouth layer 5
221512/028.swc,950,Primary somatosensory area mouth layer 4
221512/029.swc,950,Primary somatosensory area mouth layer 4
221512/030.swc,648,Primary motor area Layer 5
221512/031.swc,943,Primary motor area Layer 2/3
221512/032.swc,648,Primary motor area Layer 5
221512/033.swc,648,Primary motor area Layer 5
221512/034.swc,943,Primary motor area Layer 2/3
221512/035.swc,687,Retrosplenial area ventral part layer 5
221512/036.swc,687,Retrosplenial area ventral part layer 5
221512/039.swc,687,Retrosplenial area ventral part layer 5
221512/040.swc,772,Anterior cingulate area ventral part layer 5
221512/041.swc,772,Anterior cingulate area ventral part layer 5
221512/042.swc,687,Retrosplenial area ventral part layer 5
221512/044.swc,687,Retrosplenial area ventral part layer 5
221512/045.swc,687,Retrosplenial area ventral part layer 5
221512/046.swc,430,Retrosplenial area ventral part layer 2/3
221512/047.swc,687,Retrosplenial area ventral part layer 5
221512/048.swc,687,Retrosplenial area ventral part layer 5
221512/049.swc,430,Retrosplenial area ventral part layer 2/3
221512/051.swc,687,Retrosplenial area ventral part layer 5
221512/052.swc,687,Retrosplenial area ventral part layer 5
221512/053.swc,687,Retrosplenial area ventral part layer 5
221512/054.swc,687,Retrosplenial area ventral part layer 5
221512/055.swc,687,Retrosplenial area ventral part layer 5
221512/056.swc,430,Retrosplenial area ventral part layer 2/3
221512/057.swc,430,Retrosplenial area ventral part layer 2/3
221512/058.swc,182305701,Primary somatosensory area unassigned layer 4
221512/059.swc,182305701,Primary somatosensory area unassigned layer 4
221512/060.swc,182305705,Primary somatosensory area unassigned layer 5
221512/062.swc,1047,Primary somatosensory area barrel field layer 4
221512/063.swc,702,Primary somatosensory area nose layer 5
221512/064.swc,1070,Primary somatosensory area barrel field layer 5
221512/065.swc,702,Primary somatosensory area nose layer 5
221512/066.swc,1047,Primary somatosensory area barrel field layer 4
221512/067.swc,1047,Primary somatosensory area barrel field layer 4
221512/068.swc,1047,Primary somatosensory area barrel field layer 4
221512/069.swc,182305697,Primary somatosensory area unassigned layer 2/3
221512/070.swc,1047,Primary somatosensory area barrel field layer 4
221512/071.swc,1070,Primary somatosensory area barrel field layer 5
221512/072.swc,1047,Primary somatosensory area barrel field layer 4
221512/073.swc,1047,Primary somatosensory area barrel field layer 4
221512/074.swc,1047,Primary somatosensory area barrel field layer 4
221512/075.swc,1047,Primary somatosensory area barrel field layer 4
221512/076.swc,1070,Primary somatosensory area barrel field layer 5
221512/077.swc,1111,Primary somatosensory area trunk layer 5
221512/078.swc,312782558,Anterior area layer 4
221513/001.swc,729,Temporal association areas layer 6a
221513/002.swc,729,Temporal association areas layer 6a
221513/003.swc,249,Posterior auditory area layer 6a
221513/004.swc,249,Posterior auditory area layer 6a
221513/005.swc,249,Posterior auditory area layer 6a
221513/009.swc,945,Primary somatosensory area upper limb layer 6a
221513/010.swc,882,Primary motor area Layer 6b
221513/011.swc,844,Primary motor area Layer 6a
221513/012.swc,882,Primary motor area Layer 6b
221513/013.swc,844,Primary motor area Layer 6a
221513/014.swc,945,Primary somatosensory area upper limb layer 6a
221513/015.swc,844,Primary motor area Layer 6a
221513/016.swc,945,Primary somatosensory area upper limb layer 6a
221513/017.swc,945,Primary somatosensory area upper limb layer 6a
221513/018.swc,945,Primary somatosensory area upper limb layer 6a
221513/019.swc,945,Primary somatosensory area upper limb layer 6a
221513/021.swc,844,Primary motor area Layer 6a
221513/022.swc,844,Primary motor area Layer 6a
221513/023.swc,844,Primary motor area Layer 6a
221513/024.swc,767,Secondary motor area layer 5
221513/025.swc,962,Secondary motor area layer 2/3
221513/026.swc,919,Anterior cingulate area dorsal part layer 6a
221513/027.swc,906,Retrosplenial area lateral agranular part layer 6a
221513/028.swc,274,Retrosplenial area dorsal part layer 6a
221513/029.swc,9,Primary somatosensory area trunk layer 6a
221513/030.swc,906,Retrosplenial area lateral agranular part layer 6a
221513/031.swc,9,Primary somatosensory area trunk layer 6a
221513/032.swc,9,Primary somatosensory area trunk layer 6a
221513/033.swc,274,Retrosplenial area dorsal part layer 6a
221513/034.swc,844,Primary motor area Layer 6a
221513/035.swc,844,Primary motor area Layer 6a
221513/037.swc,844,Primary motor area Layer 6a
221513/038.swc,844,Primary motor area Layer 6a
221513/039.swc,844,Primary motor area Layer 6a
221513/040.swc,729,Temporal association areas layer 6a
221513/041.swc,786,Temporal association areas layer 6b
221513/042.swc,520,Ventral auditory area layer 6a
221513/043.swc,520,Ventral auditory area layer 6a
221513/044.swc,729,Temporal association areas layer 6a
221513/045.swc,729,Temporal association areas layer 6a
221513/046.swc,729,Temporal association areas layer 6a
221513/047.swc,729,Temporal association areas layer 6a
221513/048.swc,729,Temporal association areas layer 6a
221513/049.swc,954,Primary auditory area layer 6a
221513/050.swc,954,Primary auditory area layer 6a
221513/051.swc,954,Primary auditory area layer 6a
221513/052.swc,954,Primary auditory area layer 6a
221513/055.swc,249,Posterior auditory area layer 6a
221513/056.swc,249,Posterior auditory area layer 6a
221513/057.swc,601,Anterolateral visual area layer 6a
221513/058.swc,121,Lateral visual area layer 6b
221513/059.swc,249,Posterior auditory area layer 6a
221513/060.swc,954,Primary auditory area layer 6a
221513/061.swc,249,Posterior auditory area layer 6a
221513/062.swc,249,Posterior auditory area layer 6a
221513/063.swc,249,Posterior auditory area layer 6a
221513/064.swc,249,Posterior auditory area layer 6a
221513/065.swc,156,Dorsal auditory area layer 6a
221513/066.swc,156,Dorsal auditory area layer 6a
221513/067.swc,249,Posterior auditory area layer 6a
221513/068.swc,249,Posterior auditory area layer 6a
221513/069.swc,249,Posterior auditory area layer 6a
221513/070.swc,249,Posterior auditory area layer 6a
221513/071.swc,729,Temporal association areas layer 6a
221513/072.swc,729,Temporal association areas layer 6a
221513/073.swc,729,Temporal association areas layer 6a
221513/074.swc,786,Temporal association areas layer 6b
221513/075.swc,312782594,Laterointermediate area layer 6a
221513/076.swc,729,Temporal association areas layer 6a
221513/077.swc,601,Anterolateral visual area layer 6a
221514/001.swc,767,Secondary motor area layer 5
221514/002.swc,767,Secondary motor area layer 5
221514/003.swc,1021,Secondary motor area layer 6a
221514/004.swc,1021,Secondary motor area layer 6a
221514/005.swc,1021,Secondary motor area layer 6a
221514/006.swc,1021,Secondary motor area layer 6a
221514/007.swc,1021,Secondary motor area layer 6a
221514/008.swc,1021,Secondary motor area layer 6a
221514/009.swc,1021,Secondary motor area layer 6a
221514/010.swc,1021,Secondary motor area layer 6a
221514/011.swc,1015,Anterior cingulate area dorsal part layer 5
221514/014.swc,844,Primary motor area Layer 6a
221514/018.swc,312782620,Rostrolateral area layer 6a
221514/022.swc,844,Primary motor area Layer 6a
221514/023.swc,844,Primary motor area Layer 6a
221514/024.swc,844,Primary motor area Layer 6a
221514/025.swc,844,Primary motor area Layer 6a
221515/003.swc,844,Primary motor area Layer 6a
221515/004.swc,844,Primary motor area Layer 6a
221515/007.swc,844,Primary motor area Layer 6a
221515/008.swc,844,Primary motor area Layer 6a
221515/016.swc,257,posteromedial visual area layer 6a
221515/017.swc,778,Primary visual area layer 5
221515/018.swc,33,Primary visual area layer 6a
221515/019.swc,778,Primary visual area layer 5
221515/020.swc,33,Primary visual area layer 6a
221515/021.swc,33,Primary visual area layer 6a
221515/023.swc,520,Ventral auditory area layer 6a
221515/024.swc,520,Ventral auditory area layer 6a
221515/025.swc,862,Supplemental somatosensory area layer 6a
221515/026.swc,862,Supplemental somatosensory area layer 6a
221515/027.swc,862,Supplemental somatosensory area layer 6a
221515/028.swc,156,Dorsal auditory area layer 6a
221515/029.swc,156,Dorsal auditory area layer 6a
221515/030.swc,156,Dorsal auditory area layer 6a
221515/031.swc,156,Dorsal auditory area layer 6a
221515/032.swc,156,Dorsal auditory area layer 6a
221515/033.swc,156,Dorsal auditory area layer 6a
221515/034.swc,520,Ventral auditory area layer 6a
221516/003.swc,74,Lateral visual area layer 6a
221516/004.swc,74,Lateral visual area layer 6a
221516/005.swc,312782594,Laterointermediate area layer 6a
221516/006.swc,312782594,Laterointermediate area layer 6a
221516/007.swc,312782594,Laterointermediate area layer 6a
221516/008.swc,74,Lateral visual area layer 6a
221516/009.swc,74,Lateral visual area layer 6a
221516/010.swc,74,Lateral visual area layer 6a
221516/015.swc,33,Primary visual area layer 6a
221516/016.swc,902,Posterolateral visual area layer 5
221516/017.swc,33,Primary visual area layer 6a
221516/018.swc,377,Posterolateral visual area layer 6a
221516/019.swc,729,Temporal association areas layer 6a
221516/020.swc,786,Temporal association areas layer 6b
221516/021.swc,954,Primary auditory area layer 6a
221516/022.swc,249,Posterior auditory area layer 6a
221516/023.swc,954,Primary auditory area layer 6a
221516/024.swc,954,Primary auditory area layer 6a
221516/025.swc,954,Primary auditory area layer 6a
221516/026.swc,954,Primary auditory area layer 6a
221516/027.swc,954,Primary auditory area layer 6a
221516/028.swc,954,Primary auditory area layer 6a
221517/008.swc,305,Primary visual area layer 6b
221517/009.swc,33,Primary visual area layer 6a
221517/010.swc,33,Primary visual area layer 6a
221517/026.swc,484682524,auditory radiation
221517/028.swc,456,Posterior auditory area layer 6b
221517/032.swc,786,Temporal association areas layer 6b
221518/007.swc,201,Primary somatosensory area barrel field layer 2/3
221518/009.swc,838,Primary somatosensory area nose layer 2/3
221518/010.swc,558,Primary somatosensory area nose layer 1
221518/011.swc,182305697,Primary somatosensory area unassigned layer 2/3
221518/012.swc,182305697,Primary somatosensory area unassigned layer 2/3
221518/013.swc,201,Primary somatosensory area barrel field layer 2/3
221518/014.swc,838,Primary somatosensory area nose layer 2/3
221518/017.swc,201,Primary somatosensory area barrel field layer 2/3
221518/020.swc,182305697,Primary somatosensory area unassigned layer 2/3
221518/021.swc,182305697,Primary somatosensory area unassigned layer 2/3
221518/024.swc,854,Primary somatosensory area upper limb layer 2/3
221518/025.swc,657,Primary somatosensory area mouth layer 2/3
221518/026.swc,878,Primary somatosensory area mouth layer 1
221518/027.swc,854,Primary somatosensory area upper limb layer 2/3
